,Time,1,2,3,4,5,6
S/N,,720319,720319,720319,720319,720319,720319
Type,,TGP-4500,TGP-4500,TGP-4500,TGP-4500,TGP-4500,TGP-4500
Description,,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001,Light Interception 001
Property,,Maximum Temperature,Temperature,Minimum Temperature,Maximum Humidity,Humidity,Minimum Humidity
231,2014-07-24 12:11:46,37.414 °C,37.414 °C,37.061 °C,41.8 %RH,41.4 %RH,40.4 %RH
232,2014-07-24 12:12:16,37.655 °C,37.655 °C,37.424 °C,41.6 %RH,41.4 %RH,40.9 %RH
233,2014-07-24 12:12:46,37.816 °C,37.816 °C,37.656 °C,42.1 %RH,41.6 %RH,41.1 %RH
234,2014-07-24 12:13:16,37.909 °C,37.904 °C,37.821 °C,41.4 %RH,40.9 %RH,40.6 %RH
235,2014-07-24 12:13:46,37.919 °C,37.889 °C,37.886 °C,41.1 %RH,40.4 %RH,40.1 %RH
236,2014-07-24 12:14:16,37.886 °C,37.843 °C,37.843 °C,40.6 %RH,40.1 %RH,40.1 %RH
237,2014-07-24 12:14:46,37.853 °C,37.811 °C,37.809 °C,40.6 %RH,40.1 %RH,39.4 %RH
238,2014-07-24 12:15:16,37.831 °C,37.814 °C,37.798 °C,40.1 %RH,39.2 %RH,39.2 %RH
239,2014-07-24 12:15:46,37.833 °C,37.819 °C,37.798 °C,40.1 %RH,40.1 %RH,39.2 %RH
240,2014-07-24 12:16:16,37.826 °C,37.806 °C,37.803 °C,42.1 %RH,42.1 %RH,39.9 %RH
241,2014-07-24 12:16:46,37.804 °C,37.731 °C,37.731 °C,44.5 %RH,44.5 %RH,41.8 %RH
242,2014-07-24 12:17:16,37.731 °C,37.598 °C,37.598 °C,48.2 %RH,46.7 %RH,43.5 %RH
243,2014-07-24 12:17:46,37.596 °C,37.504 °C,37.494 °C,50.0 %RH,49.0 %RH,44.7 %RH
244,2014-07-24 12:18:16,37.487 °C,37.398 °C,37.398 °C,49.2 %RH,48.0 %RH,46.0 %RH
245,2014-07-24 12:18:46,37.393 °C,37.245 °C,37.245 °C,49.2 %RH,49.2 %RH,46.2 %RH
246,2014-07-24 12:19:16,37.239 °C,37.102 °C,37.102 °C,55.3 %RH,55.1 %RH,49.5 %RH
247,2014-07-24 12:19:46,37.097 °C,37.028 °C,37.026 °C,61.0 %RH,56.8 %RH,55.1 %RH
248,2014-07-24 12:20:16,37.118 °C,37.118 °C,37.023 °C,56.1 %RH,47.7 %RH,47.7 %RH
249,2014-07-24 12:20:46,37.359 °C,37.359 °C,37.123 °C,50.3 %RH,46.0 %RH,44.0 %RH
250,2014-07-24 12:21:16,37.623 °C,37.623 °C,37.366 °C,49.2 %RH,47.0 %RH,46.5 %RH
251,2014-07-24 12:21:46,37.896 °C,37.896 °C,37.628 °C,48.2 %RH,47.2 %RH,47.0 %RH
252,2014-07-24 12:22:16,38.192 °C,38.192 °C,37.901 °C,47.7 %RH,47.0 %RH,43.3 %RH
253,2014-07-24 12:22:46,38.284 °C,38.270 °C,38.200 °C,47.2 %RH,47.0 %RH,45.2 %RH
254,2014-07-24 12:23:16,38.275 °C,38.205 °C,38.205 °C,48.0 %RH,48.0 %RH,46.2 %RH
255,2014-07-24 12:23:46,38.203 °C,38.016 °C,38.014 °C,49.5 %RH,49.5 %RH,47.5 %RH
256,2014-07-24 12:24:16,38.004 °C,37.744 °C,37.744 °C,50.8 %RH,50.5 %RH,49.2 %RH
257,2014-07-24 12:24:46,37.738 °C,37.512 °C,37.512 °C,50.8 %RH,50.5 %RH,48.0 %RH
258,2014-07-24 12:25:16,37.505 °C,37.303 °C,37.303 °C,51.3 %RH,50.5 %RH,50.0 %RH
259,2014-07-24 12:25:46,37.297 °C,37.108 °C,37.108 °C,53.5 %RH,51.5 %RH,50.3 %RH
260,2014-07-24 12:26:16,37.103 °C,36.909 °C,36.909 °C,52.3 %RH,50.3 %RH,49.8 %RH
261,2014-07-24 12:26:46,36.903 °C,36.699 °C,36.699 °C,53.8 %RH,52.3 %RH,50.8 %RH
262,2014-07-24 12:27:16,36.693 °C,36.508 °C,36.508 °C,53.3 %RH,52.3 %RH,51.8 %RH
263,2014-07-24 12:27:46,36.499 °C,36.325 °C,36.325 °C,55.8 %RH,53.5 %RH,52.3 %RH
264,2014-07-24 12:28:16,36.326 °C,36.141 °C,36.141 °C,53.8 %RH,52.0 %RH,51.0 %RH
265,2014-07-24 12:28:46,36.136 °C,35.943 °C,35.943 °C,55.1 %RH,54.8 %RH,51.8 %RH
266,2014-07-24 12:29:16,35.934 °C,35.735 °C,35.735 °C,55.8 %RH,53.8 %RH,52.5 %RH
267,2014-07-24 12:29:46,35.734 °C,35.569 °C,35.569 °C,57.6 %RH,57.6 %RH,52.5 %RH
268,2014-07-24 12:30:16,35.561 °C,35.448 °C,35.448 °C,58.3 %RH,57.6 %RH,57.1 %RH
269,2014-07-24 12:30:46,35.448 °C,35.295 °C,35.295 °C,58.9 %RH,58.9 %RH,57.3 %RH
270,2014-07-24 12:31:16,35.288 °C,35.133 °C,35.133 °C,60.2 %RH,57.8 %RH,57.6 %RH
271,2014-07-24 12:31:46,35.129 °C,34.974 °C,34.974 °C,69.9 %RH,69.9 %RH,57.6 %RH
272,2014-07-24 12:32:16,34.964 °C,34.889 °C,34.889 °C,71.7 %RH,63.6 %RH,63.3 %RH
273,2014-07-24 12:32:46,34.887 °C,34.855 °C,34.854 °C,65.7 %RH,63.1 %RH,62.0 %RH
274,2014-07-24 12:33:16,34.859 °C,34.854 °C,34.847 °C,68.1 %RH,57.1 %RH,57.1 %RH
275,2014-07-24 12:33:46,34.854 °C,34.838 °C,34.833 °C,57.8 %RH,57.8 %RH,55.3 %RH
276,2014-07-24 12:34:16,34.860 °C,34.860 °C,34.836 °C,61.5 %RH,54.3 %RH,54.3 %RH
277,2014-07-24 12:34:46,34.873 °C,34.862 °C,34.860 °C,57.6 %RH,57.6 %RH,54.3 %RH
278,2014-07-24 12:35:16,34.863 °C,34.830 °C,34.828 °C,59.9 %RH,59.6 %RH,57.6 %RH
279,2014-07-24 12:35:46,34.831 °C,34.764 °C,34.764 °C,60.7 %RH,60.4 %RH,59.6 %RH
280,2014-07-24 12:36:16,34.764 °C,34.676 °C,34.676 °C,60.7 %RH,59.9 %RH,59.9 %RH
281,2014-07-24 12:36:46,34.676 °C,34.571 °C,34.571 °C,60.2 %RH,59.4 %RH,58.9 %RH
282,2014-07-24 12:37:16,34.565 °C,34.448 °C,34.448 °C,59.4 %RH,55.1 %RH,55.1 %RH
283,2014-07-24 12:37:46,34.447 °C,34.334 °C,34.334 °C,57.3 %RH,55.8 %RH,55.3 %RH
284,2014-07-24 12:38:16,34.331 °C,34.237 °C,34.237 °C,57.8 %RH,57.8 %RH,55.8 %RH
285,2014-07-24 12:38:46,34.239 °C,34.155 °C,34.155 °C,58.1 %RH,56.8 %RH,55.8 %RH
286,2014-07-24 12:39:16,34.151 °C,34.079 °C,34.079 °C,57.3 %RH,56.3 %RH,56.1 %RH
287,2014-07-24 12:39:46,34.077 °C,33.995 °C,33.995 °C,57.8 %RH,54.8 %RH,54.8 %RH
288,2014-07-24 12:40:16,33.990 °C,33.898 °C,33.898 °C,55.8 %RH,53.8 %RH,53.5 %RH
289,2014-07-24 12:40:46,33.900 °C,33.807 °C,33.807 °C,56.1 %RH,55.6 %RH,54.0 %RH
290,2014-07-24 12:41:16,33.807 °C,33.718 °C,33.718 °C,56.1 %RH,54.0 %RH,54.0 %RH
291,2014-07-24 12:41:46,33.715 °C,33.657 °C,33.657 °C,58.1 %RH,54.0 %RH,53.3 %RH
292,2014-07-24 12:42:16,33.657 °C,33.613 °C,33.613 °C,54.0 %RH,51.0 %RH,50.5 %RH
293,2014-07-24 12:42:46,33.613 °C,33.537 °C,33.537 °C,53.3 %RH,53.0 %RH,51.3 %RH
294,2014-07-24 12:43:16,33.539 °C,33.474 °C,33.474 °C,54.8 %RH,54.8 %RH,53.3 %RH
295,2014-07-24 12:43:46,33.474 °C,33.421 °C,33.421 °C,54.8 %RH,52.5 %RH,52.0 %RH
296,2014-07-24 12:44:16,33.417 °C,33.373 °C,33.373 °C,53.3 %RH,51.5 %RH,51.5 %RH
297,2014-07-24 12:44:46,33.370 °C,33.336 °C,33.336 °C,52.5 %RH,52.5 %RH,51.3 %RH
298,2014-07-24 12:45:16,33.337 °C,33.320 °C,33.320 °C,62.3 %RH,62.3 %RH,52.3 %RH
299,2014-07-24 12:45:46,33.334 °C,33.333 °C,33.322 °C,62.8 %RH,53.0 %RH,53.0 %RH
300,2014-07-24 12:46:16,33.337 °C,33.331 °C,33.331 °C,53.0 %RH,52.3 %RH,52.0 %RH
301,2014-07-24 12:46:46,33.333 °C,33.331 °C,33.326 °C,52.8 %RH,52.3 %RH,51.5 %RH
302,2014-07-24 12:47:16,33.337 °C,33.334 °C,33.329 °C,54.6 %RH,49.2 %RH,49.2 %RH
303,2014-07-24 12:47:46,33.336 °C,33.323 °C,33.323 °C,50.5 %RH,50.5 %RH,49.2 %RH
304,2014-07-24 12:48:16,33.325 °C,33.318 °C,33.317 °C,53.0 %RH,53.0 %RH,50.5 %RH
305,2014-07-24 12:48:46,33.320 °C,33.311 °C,33.306 °C,61.5 %RH,55.6 %RH,52.8 %RH
306,2014-07-24 12:49:16,33.312 °C,33.309 °C,33.298 °C,56.3 %RH,52.5 %RH,52.3 %RH
307,2014-07-24 12:49:46,33.433 °C,33.433 °C,33.306 °C,52.5 %RH,49.8 %RH,49.5 %RH
308,2014-07-24 12:50:16,33.561 °C,33.561 °C,33.436 °C,51.8 %RH,51.8 %RH,49.5 %RH
309,2014-07-24 12:50:46,33.565 °C,33.554 °C,33.553 °C,53.0 %RH,53.0 %RH,51.8 %RH
310,2014-07-24 12:51:16,33.559 °C,33.550 °C,33.550 °C,53.5 %RH,52.3 %RH,51.5 %RH
311,2014-07-24 12:51:46,33.553 °C,33.509 °C,33.509 °C,53.3 %RH,53.0 %RH,52.5 %RH
312,2014-07-24 12:52:16,33.507 °C,33.468 °C,33.468 °C,53.3 %RH,52.0 %RH,51.8 %RH
313,2014-07-24 12:52:46,33.469 °C,33.446 °C,33.446 °C,52.3 %RH,51.8 %RH,51.8 %RH
314,2014-07-24 12:53:16,33.449 °C,33.438 °C,33.433 °C,51.8 %RH,51.0 %RH,50.3 %RH
315,2014-07-24 12:53:46,33.455 °C,33.455 °C,33.436 °C,51.3 %RH,48.5 %RH,48.5 %RH
316,2014-07-24 12:54:16,33.523 °C,33.521 °C,33.455 °C,50.5 %RH,50.5 %RH,48.7 %RH
317,2014-07-24 12:54:46,33.545 °C,33.543 °C,33.524 °C,50.8 %RH,49.2 %RH,49.2 %RH
318,2014-07-24 12:55:16,33.568 °C,33.568 °C,33.543 °C,50.0 %RH,49.2 %RH,49.2 %RH
319,2014-07-24 12:55:46,33.680 °C,33.680 °C,33.572 °C,49.5 %RH,49.5 %RH,48.7 %RH
320,2014-07-24 12:56:16,33.742 °C,33.742 °C,33.682 °C,51.0 %RH,50.3 %RH,49.5 %RH
321,2014-07-24 12:56:46,33.833 °C,33.833 °C,33.745 °C,50.3 %RH,50.0 %RH,49.2 %RH
322,2014-07-24 12:57:16,33.972 °C,33.972 °C,33.840 °C,51.8 %RH,51.5 %RH,49.8 %RH
323,2014-07-24 12:57:46,33.995 °C,33.993 °C,33.976 °C,51.5 %RH,48.7 %RH,48.7 %RH
324,2014-07-24 12:58:16,34.048 °C,34.048 °C,33.993 °C,50.5 %RH,49.0 %RH,48.7 %RH
325,2014-07-24 12:58:46,34.075 °C,34.069 °C,34.050 °C,50.3 %RH,50.3 %RH,48.5 %RH
326,2014-07-24 12:59:16,34.085 °C,34.085 °C,34.066 °C,50.3 %RH,48.2 %RH,47.7 %RH
327,2014-07-24 12:59:46,34.105 °C,34.102 °C,34.088 °C,48.2 %RH,47.7 %RH,47.0 %RH
328,2014-07-24 13:00:16,34.105 °C,34.090 °C,34.090 °C,48.5 %RH,48.5 %RH,47.0 %RH
329,2014-07-24 13:00:46,34.090 °C,34.090 °C,34.085 °C,50.0 %RH,48.5 %RH,47.7 %RH
330,2014-07-24 13:01:16,34.120 °C,34.120 °C,34.091 °C,51.5 %RH,51.5 %RH,48.5 %RH
331,2014-07-24 13:01:46,34.151 °C,34.151 °C,34.120 °C,51.5 %RH,50.3 %RH,50.3 %RH
332,2014-07-24 13:02:16,34.190 °C,34.190 °C,34.150 °C,50.3 %RH,49.2 %RH,48.2 %RH
333,2014-07-24 13:02:46,34.209 °C,34.207 °C,34.190 °C,50.3 %RH,50.3 %RH,48.2 %RH
334,2014-07-24 13:03:16,34.226 °C,34.224 °C,34.202 °C,50.3 %RH,47.2 %RH,47.2 %RH
335,2014-07-24 13:03:46,34.264 °C,34.264 °C,34.223 °C,48.2 %RH,48.0 %RH,47.0 %RH
336,2014-07-24 13:04:16,34.299 °C,34.297 °C,34.264 °C,49.2 %RH,48.5 %RH,48.0 %RH
337,2014-07-24 13:04:46,34.312 °C,34.305 °C,34.297 °C,50.5 %RH,50.3 %RH,48.2 %RH
338,2014-07-24 13:05:16,34.310 °C,34.288 °C,34.285 °C,50.5 %RH,50.5 %RH,49.0 %RH
339,2014-07-24 13:05:46,34.286 °C,34.228 °C,34.228 °C,51.8 %RH,49.5 %RH,49.5 %RH
340,2014-07-24 13:06:16,34.226 °C,34.213 °C,34.207 °C,50.5 %RH,50.5 %RH,49.0 %RH
341,2014-07-24 13:06:46,34.234 °C,34.224 °C,34.215 °C,52.5 %RH,52.0 %RH,50.5 %RH
342,2014-07-24 13:07:16,34.223 °C,34.186 °C,34.186 °C,52.0 %RH,51.5 %RH,50.5 %RH
343,2014-07-24 13:07:46,34.190 °C,34.148 °C,34.148 °C,51.8 %RH,51.3 %RH,51.0 %RH
344,2014-07-24 13:08:16,34.148 °C,34.129 °C,34.129 °C,51.5 %RH,51.5 %RH,50.8 %RH
345,2014-07-24 13:08:46,34.129 °C,34.090 °C,34.090 °C,51.5 %RH,50.5 %RH,49.5 %RH
346,2014-07-24 13:09:16,34.088 °C,34.023 °C,34.023 °C,51.5 %RH,51.0 %RH,50.5 %RH
347,2014-07-24 13:09:46,34.020 °C,33.991 °C,33.990 °C,51.3 %RH,49.8 %RH,49.8 %RH
348,2014-07-24 13:10:16,33.996 °C,33.995 °C,33.987 °C,50.0 %RH,50.0 %RH,48.7 %RH
349,2014-07-24 13:10:46,34.020 °C,34.018 °C,33.999 °C,50.0 %RH,48.7 %RH,48.7 %RH
350,2014-07-24 13:11:16,34.050 °C,34.042 °C,34.020 °C,48.5 %RH,46.5 %RH,46.5 %RH
351,2014-07-24 13:11:46,34.067 °C,34.067 °C,34.034 °C,49.5 %RH,49.5 %RH,46.0 %RH
352,2014-07-24 13:12:16,34.093 °C,34.093 °C,34.061 °C,50.5 %RH,48.0 %RH,48.0 %RH
353,2014-07-24 13:12:46,34.156 °C,34.156 °C,34.093 °C,48.0 %RH,45.2 %RH,45.0 %RH
354,2014-07-24 13:13:16,34.239 °C,34.239 °C,34.159 °C,45.2 %RH,45.2 %RH,45.0 %RH
355,2014-07-24 13:13:46,34.328 °C,34.328 °C,34.245 °C,45.7 %RH,45.5 %RH,45.0 %RH
356,2014-07-24 13:14:16,34.372 °C,34.372 °C,34.324 °C,48.2 %RH,48.2 %RH,45.7 %RH
357,2014-07-24 13:14:46,34.377 °C,34.375 °C,34.372 °C,48.7 %RH,48.7 %RH,48.5 %RH
358,2014-07-24 13:15:16,34.382 °C,34.382 °C,34.374 °C,48.7 %RH,48.5 %RH,47.7 %RH
359,2014-07-24 13:15:46,34.410 °C,34.410 °C,34.380 °C,49.5 %RH,49.0 %RH,48.5 %RH
360,2014-07-24 13:16:16,34.442 °C,34.442 °C,34.409 °C,50.3 %RH,50.0 %RH,48.7 %RH
361,2014-07-24 13:16:46,34.456 °C,34.456 °C,34.442 °C,50.0 %RH,49.8 %RH,48.7 %RH
362,2014-07-24 13:17:16,34.496 °C,34.496 °C,34.456 °C,51.5 %RH,51.0 %RH,49.8 %RH
363,2014-07-24 13:17:46,34.566 °C,34.566 °C,34.499 °C,51.0 %RH,49.8 %RH,49.5 %RH
364,2014-07-24 13:18:16,34.644 °C,34.644 °C,34.568 °C,50.3 %RH,49.8 %RH,49.5 %RH
365,2014-07-24 13:18:46,34.702 °C,34.702 °C,34.646 °C,50.0 %RH,48.7 %RH,48.5 %RH
366,2014-07-24 13:19:16,34.764 °C,34.764 °C,34.702 °C,49.0 %RH,47.7 %RH,47.7 %RH
367,2014-07-24 13:19:46,34.835 °C,34.835 °C,34.767 °C,47.7 %RH,46.7 %RH,46.5 %RH
368,2014-07-24 13:20:16,34.875 °C,34.875 °C,34.830 °C,47.0 %RH,47.0 %RH,46.2 %RH
369,2014-07-24 13:20:46,34.945 °C,34.945 °C,34.875 °C,48.0 %RH,48.0 %RH,46.7 %RH
370,2014-07-24 13:21:16,34.996 °C,34.996 °C,34.947 °C,48.5 %RH,47.7 %RH,47.2 %RH
371,2014-07-24 13:21:46,35.025 °C,35.025 °C,34.991 °C,48.2 %RH,48.0 %RH,47.5 %RH
372,2014-07-24 13:22:16,35.067 °C,35.067 °C,35.027 °C,49.2 %RH,49.0 %RH,48.0 %RH
373,2014-07-24 13:22:46,35.124 °C,35.124 °C,35.067 °C,49.5 %RH,49.2 %RH,48.5 %RH
374,2014-07-24 13:23:16,35.171 °C,35.171 °C,35.126 °C,49.2 %RH,49.0 %RH,48.2 %RH
375,2014-07-24 13:23:46,35.229 °C,35.218 °C,35.174 °C,49.0 %RH,47.7 %RH,47.2 %RH
376,2014-07-24 13:24:16,35.259 °C,35.251 °C,35.224 °C,48.2 %RH,47.7 %RH,47.0 %RH
377,2014-07-24 13:24:46,35.276 °C,35.271 °C,35.253 °C,47.7 %RH,46.5 %RH,46.5 %RH
378,2014-07-24 13:25:16,35.308 °C,35.308 °C,35.264 °C,47.2 %RH,47.0 %RH,45.7 %RH
379,2014-07-24 13:25:46,35.370 °C,35.370 °C,35.311 °C,47.5 %RH,47.0 %RH,46.5 %RH
380,2014-07-24 13:26:16,35.411 °C,35.407 °C,35.372 °C,48.0 %RH,47.2 %RH,46.7 %RH
381,2014-07-24 13:26:46,35.411 °C,35.372 °C,35.372 °C,49.0 %RH,49.0 %RH,47.0 %RH
382,2014-07-24 13:27:16,35.372 °C,35.333 °C,35.333 °C,48.7 %RH,48.2 %RH,47.7 %RH
383,2014-07-24 13:27:46,35.341 °C,35.298 °C,35.298 °C,48.0 %RH,47.5 %RH,46.5 %RH
384,2014-07-24 13:28:16,35.308 °C,35.264 °C,35.264 °C,49.2 %RH,49.2 %RH,47.0 %RH
385,2014-07-24 13:28:46,35.264 °C,35.226 °C,35.226 °C,49.8 %RH,47.7 %RH,47.5 %RH
386,2014-07-24 13:29:16,35.253 °C,35.243 °C,35.226 °C,48.2 %RH,48.0 %RH,47.2 %RH
387,2014-07-24 13:29:46,35.274 °C,35.272 °C,35.242 °C,48.5 %RH,45.7 %RH,45.2 %RH
388,2014-07-24 13:30:16,35.298 °C,35.296 °C,35.274 °C,46.7 %RH,45.7 %RH,45.7 %RH
389,2014-07-24 13:30:46,35.316 °C,35.316 °C,35.292 °C,48.0 %RH,48.0 %RH,45.7 %RH
390,2014-07-24 13:31:16,35.338 °C,35.335 °C,35.313 °C,48.5 %RH,44.5 %RH,44.5 %RH
391,2014-07-24 13:31:46,35.341 °C,35.337 °C,35.335 °C,45.2 %RH,44.5 %RH,44.0 %RH
392,2014-07-24 13:32:16,35.335 °C,35.330 °C,35.324 °C,47.0 %RH,46.7 %RH,44.3 %RH
393,2014-07-24 13:32:46,35.370 °C,35.369 °C,35.335 °C,48.2 %RH,47.2 %RH,45.7 %RH
394,2014-07-24 13:33:16,35.432 °C,35.432 °C,35.370 °C,48.2 %RH,47.5 %RH,47.2 %RH
395,2014-07-24 13:33:46,35.519 °C,35.519 °C,35.441 °C,47.0 %RH,44.3 %RH,43.5 %RH
396,2014-07-24 13:34:16,35.546 °C,35.540 °C,35.519 °C,45.2 %RH,45.2 %RH,43.8 %RH
397,2014-07-24 13:34:46,35.566 °C,35.566 °C,35.541 °C,45.5 %RH,44.5 %RH,44.3 %RH
398,2014-07-24 13:35:16,35.570 °C,35.541 °C,35.541 °C,45.7 %RH,45.5 %RH,44.5 %RH
399,2014-07-24 13:35:46,35.543 °C,35.507 °C,35.504 °C,46.7 %RH,46.0 %RH,45.2 %RH
400,2014-07-24 13:36:16,35.504 °C,35.466 °C,35.466 °C,46.0 %RH,45.2 %RH,45.0 %RH
401,2014-07-24 13:36:46,35.470 °C,35.417 °C,35.417 °C,47.0 %RH,46.7 %RH,45.5 %RH
402,2014-07-24 13:37:16,35.424 °C,35.416 °C,35.407 °C,48.0 %RH,47.0 %RH,46.5 %RH
403,2014-07-24 13:37:46,35.416 °C,35.399 °C,35.398 °C,46.5 %RH,44.5 %RH,43.5 %RH
404,2014-07-24 13:38:16,35.416 °C,35.416 °C,35.393 °C,45.7 %RH,45.2 %RH,43.0 %RH
405,2014-07-24 13:38:46,35.427 °C,35.399 °C,35.399 °C,49.8 %RH,49.8 %RH,45.7 %RH
406,2014-07-24 13:39:16,35.436 °C,35.433 °C,35.399 °C,49.8 %RH,46.2 %RH,46.2 %RH
407,2014-07-24 13:39:46,35.459 °C,35.459 °C,35.432 °C,47.2 %RH,47.0 %RH,46.0 %RH
408,2014-07-24 13:40:16,35.495 °C,35.495 °C,35.457 °C,48.7 %RH,48.7 %RH,47.2 %RH
409,2014-07-24 13:40:46,35.538 °C,35.538 °C,35.498 °C,50.3 %RH,50.3 %RH,48.5 %RH
410,2014-07-24 13:41:16,35.604 °C,35.604 °C,35.540 °C,50.3 %RH,47.2 %RH,47.2 %RH
411,2014-07-24 13:41:46,35.666 °C,35.666 °C,35.603 °C,48.0 %RH,47.5 %RH,46.7 %RH
412,2014-07-24 13:42:16,35.719 °C,35.719 °C,35.667 °C,47.7 %RH,47.5 %RH,46.2 %RH
413,2014-07-24 13:42:46,35.785 °C,35.784 °C,35.721 °C,48.0 %RH,48.0 %RH,46.5 %RH
414,2014-07-24 13:43:16,35.821 °C,35.819 °C,35.779 °C,48.2 %RH,47.0 %RH,47.0 %RH
415,2014-07-24 13:43:46,35.818 °C,35.806 °C,35.806 °C,47.7 %RH,47.5 %RH,46.5 %RH
416,2014-07-24 13:44:16,35.808 °C,35.797 °C,35.793 °C,47.7 %RH,47.2 %RH,47.2 %RH
417,2014-07-24 13:44:46,35.808 °C,35.803 °C,35.790 °C,48.0 %RH,47.7 %RH,47.0 %RH
418,2014-07-24 13:45:16,35.802 °C,35.753 °C,35.753 °C,49.5 %RH,48.7 %RH,47.2 %RH
419,2014-07-24 13:45:46,35.745 °C,35.567 °C,35.567 °C,49.8 %RH,49.5 %RH,48.2 %RH
420,2014-07-24 13:46:16,35.561 °C,35.411 °C,35.411 °C,50.0 %RH,49.8 %RH,48.7 %RH
421,2014-07-24 13:46:46,35.406 °C,35.322 °C,35.322 °C,49.8 %RH,48.7 %RH,47.7 %RH
422,2014-07-24 13:47:16,35.321 °C,35.316 °C,35.298 °C,49.2 %RH,47.0 %RH,46.7 %RH
423,2014-07-24 13:47:46,35.319 °C,35.280 °C,35.280 °C,49.5 %RH,47.7 %RH,47.0 %RH
424,2014-07-24 13:48:16,35.285 °C,35.242 °C,35.242 °C,49.8 %RH,49.8 %RH,46.5 %RH
425,2014-07-24 13:48:46,35.242 °C,35.133 °C,35.133 °C,49.2 %RH,48.5 %RH,47.2 %RH
426,2014-07-24 13:49:16,35.134 °C,35.128 °C,35.099 °C,48.0 %RH,43.0 %RH,42.8 %RH
427,2014-07-24 13:49:46,35.129 °C,35.124 °C,35.113 °C,47.7 %RH,47.7 %RH,43.0 %RH
428,2014-07-24 13:50:16,35.182 °C,35.166 °C,35.123 °C,48.7 %RH,47.5 %RH,45.5 %RH
429,2014-07-24 13:50:46,35.230 °C,35.222 °C,35.168 °C,49.0 %RH,47.0 %RH,47.0 %RH
430,2014-07-24 13:51:16,35.295 °C,35.295 °C,35.219 °C,48.5 %RH,48.0 %RH,46.2 %RH
431,2014-07-24 13:51:46,35.309 °C,35.282 °C,35.282 °C,49.2 %RH,48.7 %RH,47.5 %RH
432,2014-07-24 13:52:16,35.279 °C,35.197 °C,35.197 °C,50.5 %RH,50.5 %RH,47.7 %RH
433,2014-07-24 13:52:46,35.198 °C,35.177 °C,35.174 °C,50.5 %RH,50.3 %RH,48.2 %RH
434,2014-07-24 13:53:16,35.197 °C,35.197 °C,35.179 °C,50.3 %RH,50.0 %RH,49.0 %RH
435,2014-07-24 13:53:46,35.226 °C,35.218 °C,35.197 °C,49.8 %RH,47.2 %RH,47.0 %RH
436,2014-07-24 13:54:16,35.224 °C,35.205 °C,35.205 °C,49.0 %RH,49.0 %RH,47.0 %RH
437,2014-07-24 13:54:46,35.208 °C,35.171 °C,35.171 °C,50.8 %RH,49.8 %RH,48.7 %RH
438,2014-07-24 13:55:16,35.171 °C,35.102 °C,35.102 °C,50.8 %RH,49.8 %RH,49.2 %RH
439,2014-07-24 13:55:46,35.097 °C,35.051 °C,35.049 °C,50.5 %RH,49.2 %RH,49.2 %RH
440,2014-07-24 13:56:16,35.076 °C,35.076 °C,35.047 °C,50.8 %RH,46.2 %RH,46.0 %RH
441,2014-07-24 13:56:46,35.104 °C,35.104 °C,35.075 °C,49.2 %RH,49.0 %RH,46.2 %RH
442,2014-07-24 13:57:16,35.155 °C,35.149 °C,35.105 °C,49.8 %RH,49.5 %RH,45.7 %RH
443,2014-07-24 13:57:46,35.205 °C,35.198 °C,35.149 °C,49.8 %RH,47.0 %RH,46.5 %RH
444,2014-07-24 13:58:16,35.251 °C,35.250 °C,35.198 °C,48.2 %RH,48.2 %RH,46.5 %RH
445,2014-07-24 13:58:46,35.321 °C,35.321 °C,35.250 °C,48.7 %RH,48.7 %RH,45.7 %RH
446,2014-07-24 13:59:16,35.396 °C,35.396 °C,35.322 °C,49.0 %RH,48.7 %RH,48.0 %RH
447,2014-07-24 13:59:46,35.430 °C,35.430 °C,35.398 °C,49.8 %RH,49.8 %RH,48.7 %RH
448,2014-07-24 14:00:16,35.504 °C,35.503 °C,35.433 °C,50.0 %RH,47.0 %RH,46.2 %RH
449,2014-07-24 14:00:46,35.574 °C,35.574 °C,35.501 °C,48.7 %RH,48.7 %RH,46.7 %RH
450,2014-07-24 14:01:16,35.643 °C,35.643 °C,35.575 °C,49.0 %RH,47.0 %RH,46.2 %RH
451,2014-07-24 14:01:46,35.721 °C,35.721 °C,35.645 °C,48.0 %RH,47.0 %RH,47.0 %RH
452,2014-07-24 14:02:16,35.803 °C,35.800 °C,35.722 °C,48.2 %RH,47.0 %RH,46.2 %RH
453,2014-07-24 14:02:46,35.857 °C,35.857 °C,35.795 °C,51.3 %RH,50.3 %RH,46.7 %RH
454,2014-07-24 14:03:16,35.921 °C,35.920 °C,35.861 °C,50.0 %RH,48.7 %RH,47.0 %RH
455,2014-07-24 14:03:46,35.947 °C,35.943 °C,35.920 °C,48.2 %RH,47.2 %RH,46.7 %RH
456,2014-07-24 14:04:16,35.954 °C,35.954 °C,35.938 °C,49.2 %RH,49.2 %RH,46.5 %RH
457,2014-07-24 14:04:46,35.996 °C,35.996 °C,35.946 °C,48.5 %RH,46.5 %RH,46.2 %RH
458,2014-07-24 14:05:16,36.069 °C,36.069 °C,35.994 °C,47.5 %RH,44.7 %RH,44.7 %RH
459,2014-07-24 14:05:46,36.162 °C,36.162 °C,36.069 °C,46.7 %RH,46.7 %RH,44.7 %RH
460,2014-07-24 14:06:16,36.284 °C,36.284 °C,36.168 °C,48.7 %RH,47.2 %RH,46.0 %RH
